ad_id,created_date,market,language,ad_format,industry_vertical,advertiser_tier,campaign_objective,policy_category,risk_level,ad_text,landing_page_claim,golden_label,human_label,llm_label,llm_confidence_score,human_confidence_score,review_time_seconds,appeal_submitted,appeal_result,bpo_team,reviewer_tenure,error_type,is_llm_correct,is_human_correct,is_human_ai_agreement,is_advertiser_over_rejection,is_policy_risk_miss,is_low_confidence_case,is_high_risk_approval_miss,recommended_action
AD02539,2024-02-26,FR,French,Search Ad,E-commerce,small_business,Traffic,Safe Ad,medium,Shop the new collection — fresh arrivals weekly,Standard delivery times apply,approved,approved,approved,0.932,0.968,61,False,not_submitted,BPO_B,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD02540,2024-02-10,DE,German,Display Ad,Health and Wellness,enterprise,Retargeting,Safe Ad,low,Discover our latest seasonal offers,Promotional pricing for new customers only,approved,rejected,approved,0.907,0.582,30,False,not_submitted,BPO_A,experienced,none,True,False,False,False,False,False,False,flag_for_calibration
AD02541,2024-04-07,DE,German,App Install Ad,E-commerce,mid_market,App Installs,Health Claim,low,Natural supplement to support your daily routine,Clinically inspired formula,rejected,rejected,approved_limited,0.472,0.959,40,False,not_submitted,BPO_B,experienced,claim_substantiation_issue,False,True,False,False,True,True,False,route_to_human_review
AD02542,2024-07-06,DE,German,Video Ad,E-commerce,enterprise,App Installs,Safe Ad,low,"Join over 500,000 happy customers worldwide",Rates may vary by eligibility,approved,rejected,approved,0.851,0.44,46,False,not_submitted,BPO_C,intermediate,none,True,False,False,False,False,False,False,flag_for_calibration
AD02543,2024-07-15,US,English,Social Feed Ad,Food and Beverage,small_business,Retargeting,Brand Safety Risk,low,Off-brand gadgets with comparable performance,Results depend on individual use,approved,approved,approved_limited,0.396,0.965,49,False,not_submitted,BPO_D,new,over_rejection,False,True,False,True,False,True,False,route_to_human_review
AD02544,2024-12-26,UK,English,App Install Ad,E-commerce,mid_market,App Installs,Health Claim,medium,Plant-based ingredients for a balanced lifestyle,No purchase required,approved_limited,approved_limited,escalated,0.866,0.887,110,False,not_submitted,BPO_C,new,over_rejection,False,True,False,True,False,False,False,add_to_model_feedback
AD02545,2024-09-27,DE,German,Social Feed Ad,Health and Wellness,mid_market,Conversions,Restricted Product,high,Same-day alcohol delivery in select areas,Terms and conditions apply,rejected,approved_limited,approved_limited,0.483,0.55,325,False,not_submitted,BPO_E,new,market_nuance_error,False,False,True,False,True,True,False,route_to_human_review
AD02546,2024-12-24,US,English,Display Ad,Retail,enterprise,Conversions,Landing Page Issue,medium,Your custom quote is ready — click to view,Limited availability,escalated,approved,approved,0.346,0.561,108,False,not_submitted,BPO_B,experienced,landing_page_mismatch,False,False,True,False,True,True,False,route_to_human_review
AD02547,2024-10-02,MX,Spanish,Social Feed Ad,Beauty,small_business,Retargeting,Restricted Product,medium,Sports betting — new member welcome offer,Customer testimonials shown,rejected,rejected,rejected,0.823,0.954,148,True,upheld,BPO_C,new,none,True,True,True,False,False,False,False,no_action_required
AD02548,2024-07-28,UK,English,Search Ad,Finance,small_business,App Installs,Misleading Claim,medium,One simple approach to improve your outcomes fast,Subscription renews monthly,approved,approved,rejected,0.472,0.916,117,False,not_submitted,BPO_E,experienced,over_rejection,False,True,False,True,False,True,False,route_to_human_review
AD02549,2024-10-25,US,English,Search Ad,E-commerce,mid_market,Brand Awareness,Safe Ad,low,Try our gaming app with exclusive starter rewards,Check local rules before applying,approved,approved,escalated,0.894,0.943,30,False,not_submitted,BPO_A,new,over_rejection,False,True,False,True,False,False,False,add_to_model_feedback
AD02550,2024-10-08,US,English,Search Ad,Beauty,strategic_account,Brand Awareness,Scam or Suspicious Offer,high,Verify your account to receive your free reward,Product information updated regularly,rejected,rejected,rejected,0.902,0.863,177,True,upheld,BPO_E,experienced,none,True,True,True,False,False,False,False,no_action_required
AD02551,2024-10-21,ES,Spanish,Shopping Ad,Mobile Apps,enterprise,Conversions,Landing Page Issue,low,Best deal online — click here to learn more,Individual results may vary,approved,approved,approved,0.99,0.966,44,False,not_submitted,BPO_A,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD02552,2024-04-01,DE,German,Social Feed Ad,E-commerce,enterprise,Lead Generation,Brand Safety Risk,medium,Compare brand prices before you buy,Offer valid while stocks last,rejected,rejected,approved_limited,0.787,0.934,157,False,not_submitted,BPO_E,experienced,market_nuance_error,False,True,False,False,True,False,False,add_to_model_feedback
AD02553,2024-09-21,ES,Spanish,Display Ad,Food and Beverage,mid_market,Retargeting,Scam or Suspicious Offer,high,Claim your free device — only 3 slots remaining,Age verification required,rejected,rejected,rejected,0.967,0.928,224,False,not_submitted,BPO_B,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD02554,2024-03-22,MX,Spanish,Display Ad,Health and Wellness,mid_market,Conversions,Safe Ad,low,Shop the new collection — fresh arrivals weekly,Subject to regulatory approval,approved_limited,approved_limited,approved_limited,0.852,0.982,25,False,not_submitted,BPO_D,experienced,none,True,True,True,False,False,False,False,no_action_required
AD02555,2024-04-25,US,English,Social Feed Ad,Travel,enterprise,Retargeting,Misleading Claim,high,Outperforms every competitor in independent tests,Free trial followed by monthly subscription,escalated,approved_limited,escalated,0.913,0.43,264,False,not_submitted,BPO_D,experienced,none,True,False,False,False,False,False,False,flag_for_calibration
AD02556,2024-09-14,IT,Italian,App Install Ad,Health and Wellness,enterprise,Conversions,Restricted Product,high,Regulated gambling platform — play responsibly,Pricing subject to change,rejected,rejected,rejected,0.958,0.936,168,False,not_submitted,BPO_B,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD02557,2024-07-03,FR,French,Display Ad,Finance,enterprise,Lead Generation,Brand Safety Risk,high,Aggregated reviews for popular consumer brands,Not available in all regions,escalated,escalated,approved_limited,0.957,0.792,130,False,not_submitted,BPO_C,experienced,market_nuance_error,False,True,False,False,True,False,False,add_to_model_feedback
AD02558,2024-10-13,US,English,Display Ad,Gaming,enterprise,Traffic,Safe Ad,low,New styles added daily — shop now,Professional advice recommended,approved,escalated,approved,0.927,0.518,40,False,not_submitted,BPO_D,intermediate,none,True,False,False,False,False,False,False,flag_for_calibration
AD02559,2024-09-20,DE,German,Shopping Ad,Mobile Apps,enterprise,Brand Awareness,Political or Sensitive Content,high,Sign the petition for transparent public spending,Standard delivery times apply,approved_limited,approved_limited,approved,0.471,0.92,374,False,not_submitted,BPO_E,new,high_risk_approval_miss,False,True,False,False,True,True,True,escalate_to_human_review
AD02560,2024-09-27,FR,French,Shopping Ad,E-commerce,small_business,Lead Generation,Safe Ad,low,Explore thousands of products at unbeatable prices,Promotional pricing for new customers only,approved,approved,approved,0.889,0.928,20,False,not_submitted,BPO_A,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD02561,2024-02-23,ES,Spanish,App Install Ad,Food and Beverage,small_business,App Installs,Landing Page Issue,medium,Best deal online — click here to learn more,Clinically inspired formula,approved_limited,approved_limited,approved_limited,0.914,0.963,64,False,not_submitted,BPO_C,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD02562,2024-02-08,IT,Italian,Display Ad,Beauty,strategic_account,Brand Awareness,Adult or Suggestive Content,medium,Premium lifestyle subscription for adult users,Rates may vary by eligibility,escalated,escalated,escalated,0.927,0.938,58,False,not_submitted,BPO_E,experienced,none,True,True,True,False,False,False,False,no_action_required
AD02563,2024-03-31,IT,Italian,Search Ad,Finance,mid_market,Brand Awareness,Political or Sensitive Content,low,Civic engagement platform — your voice matters,Results depend on individual use,escalated,escalated,escalated,0.975,0.915,68,False,not_submitted,BPO_C,experienced,none,True,True,True,False,False,False,False,no_action_required
AD02564,2024-05-10,DE,German,Video Ad,Education,small_business,Retargeting,Financial Product Claim,medium,Find the best savings rate for your goals,No purchase required,approved,approved,approved,0.955,0.984,173,False,not_submitted,BPO_A,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD02565,2024-10-26,ES,Spanish,Display Ad,Gaming,mid_market,App Installs,Brand Safety Risk,high,Generic alternatives at a fraction of the cost,Terms and conditions apply,rejected,rejected,rejected,0.801,0.965,154,False,not_submitted,BPO_A,experienced,none,True,True,True,False,False,False,False,no_action_required
AD02566,2024-01-17,US,English,Shopping Ad,Travel,mid_market,Conversions,Misleading Claim,medium,No other solution comes close to our results,Limited availability,rejected,rejected,rejected,0.869,0.837,123,False,not_submitted,BPO_E,new,none,True,True,True,False,False,False,False,no_action_required
AD02567,2024-07-16,FR,French,Search Ad,Education,enterprise,Brand Awareness,Political or Sensitive Content,medium,Non-profit initiative for fair public services,Customer testimonials shown,approved,approved,approved,0.909,0.902,88,False,not_submitted,BPO_C,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD02568,2024-10-13,FR,French,Social Feed Ad,Beauty,enterprise,Traffic,Health Claim,high,Wellness supplements crafted from natural extracts,Subscription renews monthly,approved_limited,approved_limited,approved,0.94,0.972,168,False,not_submitted,BPO_D,experienced,high_risk_approval_miss,False,True,False,False,True,False,True,escalate_to_human_review
AD02569,2024-05-12,IT,Italian,App Install Ad,Education,small_business,Sales,Safe Ad,low,Shop the new collection — fresh arrivals weekly,Check local rules before applying,approved,approved,approved,0.891,0.931,33,False,not_submitted,BPO_E,new,none,True,True,True,False,False,False,False,no_action_required
AD02570,2024-04-23,MX,Spanish,App Install Ad,Mobile Apps,mid_market,Lead Generation,Political or Sensitive Content,high,Engage with your local elected representatives,Product information updated regularly,approved,approved,approved,0.907,0.838,291,False,not_submitted,BPO_A,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD02571,2024-03-15,FR,French,Social Feed Ad,Food and Beverage,small_business,Sales,Adult or Suggestive Content,high,Meet new people near you — dating app for adults,Individual results may vary,approved,approved_limited,approved,0.944,0.396,213,False,not_submitted,BPO_C,new,none,True,False,False,False,False,False,False,flag_for_calibration
AD02572,2024-06-05,ES,Spanish,App Install Ad,Finance,enterprise,Conversions,Political or Sensitive Content,low,Join the conversation about fair representation,Offer valid while stocks last,approved_limited,approved_limited,approved_limited,0.953,0.911,118,False,not_submitted,BPO_A,new,none,True,True,True,False,False,False,False,no_action_required
AD02573,2024-08-12,BR,Portuguese,Search Ad,E-commerce,small_business,Lead Generation,Financial Product Claim,low,Apply for a business credit line with no hidden fees,Age verification required,approved,approved_limited,approved,0.858,0.453,93,False,not_submitted,BPO_E,new,none,True,False,False,False,False,False,False,flag_for_calibration
AD02574,2024-07-30,BR,Portuguese,Display Ad,Retail,mid_market,Brand Awareness,Restricted Product,high,Age-verified adult subscription platform,Subject to regulatory approval,rejected,rejected,rejected,0.964,0.918,244,True,upheld,BPO_C,new,none,True,True,True,False,False,False,False,no_action_required
AD02575,2024-11-06,ES,Spanish,Search Ad,Food and Beverage,mid_market,Brand Awareness,Safe Ad,low,Explore thousands of products at unbeatable prices,Free trial followed by monthly subscription,approved,approved,approved,0.934,0.877,43,False,not_submitted,BPO_E,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD02576,2024-01-01,ES,Spanish,App Install Ad,Retail,mid_market,Traffic,Brand Safety Risk,high,Budget alternatives for expensive branded goods,Pricing subject to change,approved_limited,approved_limited,approved_limited,0.922,0.908,219,False,not_submitted,BPO_B,experienced,none,True,True,True,False,False,False,False,no_action_required
AD02577,2024-04-16,IT,Italian,App Install Ad,Retail,mid_market,Traffic,Adult or Suggestive Content,medium,Mature content platform — verified adult access,Not available in all regions,approved_limited,approved_limited,approved_limited,0.935,0.977,153,False,not_submitted,BPO_A,new,none,True,True,True,False,False,False,False,no_action_required
